model_id,model_slug,objective,condition,seed,target,target_idx,dataset_kind,train_per_class,test_per_class,steps,batch_size,geom_dim,concern_weight,final_loss,target_margin,target_margin_z,specificity_z,target_rank_percentile,target_centroid_margin_z,target_knn_purity_z,target_effective_rank_z,target_knn_purity,target_f1,accuracy
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260776,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,1.0176424980163574,0.1966041893065415,-0.6470885025530108,-0.8627846700706809,0.5,-0.691146869715087,-0.4475739089005765,-0.45411355433707806,0.9049479166666666,0.923076923076923,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260776,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,1.0176424980163574,0.9373478617565163,1.7217349613009774,2.29564661506797,1.0,1.5139561105909913,1.5630658049297101,1.7220123786465311,1.0,0.9846153846153847,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260776,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.0176424980163574,0.27485910722050244,-0.3968371772822203,-0.5291162363762937,0.75,0.25633235835940915,0.048200267112370646,-0.7450134921466042,0.9283854166666666,0.9238578680203046,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260776,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.0176424980163574,0.18699763865404156,-0.6778092814657466,-0.9037457086209953,0.25,-1.0791415992353126,-1.1636921631414994,-0.5228853321628484,0.87109375,0.8839779005524863,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260776,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.7658698558807373,0.10406326188089442,-0.8144632327166597,-1.0859509769555462,0.25,-0.4233784642300031,-0.10665273786946111,-0.21379876625444694,0.9127604166666666,0.8703703703703703,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260776,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.7566125392913818,0.23287757126876213,-0.4424594021364538,-0.5899458695152715,0.75,-0.7560619211633083,-0.3422677763733585,-0.47220256545011696,0.8958333333333334,0.9166666666666666,0.921875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260776,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9527636766433716,0.7969446984642135,1.7282869166473234,2.304382555529765,1.0,1.534642231143798,1.5199271857478516,1.6864124970290637,1.0,0.9648241206030151,0.9192708333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260776,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,1.1090635061264038,0.847851972011411,1.714490208721298,2.285986944961731,1.0,1.534095503077692,1.4482362486510358,1.6997913799250473,0.9895833333333334,0.9746192893401014,0.9244791666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260776,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.2799181938171387,0.090681290623219,-0.7018270755234859,-0.9357694340313143,0.25,0.5104897470861273,0.3890736810781959,-0.6200676986001041,0.9375,0.8815165876777251,0.90625
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260776,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.8868624567985535,0.21337854368603096,-0.4902567424044476,-0.6536756565392635,0.75,0.15300344138553898,0.28592275574528797,-0.684094614824611,0.9309895833333334,0.9199999999999999,0.921875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260776,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.038237452507019,0.096520640217099,-0.9585108779232502,-1.278014503897667,0.25,-0.705500005248732,-0.9283623716128722,0.17621936984965048,0.8619791666666666,0.898989898989899,0.9401041666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260776,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.8158628940582275,0.1641880190337548,-0.6515684669525559,-0.868757955936741,0.5,-1.0329363736673642,-1.0918873031172442,-0.47668625216506916,0.84765625,0.850828729281768,0.9166666666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260777,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9475497007369995,0.2089138790622042,-1.1120356399437237,-1.4827141865916318,0.25,-0.23238267784032604,0.2705224296780018,-0.17645001812474864,0.94921875,0.9447236180904524,0.9427083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260777,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9475497007369995,0.5606716186695138,1.5642341168249296,2.085645489099906,1.0,1.270011107407666,1.2289447519657835,1.6493396289156124,0.9895833333333334,0.9844559585492227,0.9427083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260777,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9475497007369995,0.36838223456737557,0.10124352621354472,0.13499136828472613,0.75,0.42848026219063406,0.05410448593559877,-0.4502262120942258,0.9401041666666666,0.9441624365482234,0.9427083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260777,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9475497007369995,0.2823330979432875,-0.5534420030947502,-0.7379226707930004,0.5,-1.4661086917579742,-1.5535716675793865,-1.0226633986966387,0.8723958333333334,0.8938547486033519,0.9427083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260777,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,1.0193109512329102,0.07594775030737654,-1.54545055925559,-2.0606007456741198,0.25,0.15920086254914323,0.29034941979502804,0.25357887994529893,0.9479166666666666,0.9004739336492892,0.9140625
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260777,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.7200446128845215,0.16539226139818258,-1.2371786344553595,-1.6495715126071455,0.25,-0.16287967333753595,0.10957582071824573,-0.14613326444297633,0.9348958333333334,0.9207920792079208,0.9166666666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260777,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,1.098657488822937,0.26551101109644737,-0.40317756067895316,-0.5375700809052713,0.5,1.34583263588527,1.2461852486289906,1.5817856530594119,0.9986979166666666,0.9696969696969697,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260777,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9340211153030396,0.5978619166688992,1.6574949506253098,2.209993267500413,1.0,1.225101474752357,1.117041246986832,1.4634306703125282,0.9869791666666666,0.9791666666666666,0.9166666666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260777,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.8912677764892578,0.2685191967552175,-0.4418972740206079,-0.5891963653608104,0.5,0.8392473637386052,0.5710790256449251,-0.17319772582337561,0.96484375,0.9268292682926829,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260777,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.8339107632637024,0.4526973789930507,0.752030651775431,1.0027075357005748,0.75,0.3772130722773212,0.2528317775096158,-0.4037365657640912,0.94921875,0.9587628865979382,0.9427083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260777,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.2894254922866821,0.09757906859296635,-1.3432158505368008,-1.7909544673824012,0.25,-0.8374380095348949,-1.05754522148469,0.3385489314698628,0.8802083333333334,0.8673469387755102,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260777,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.1107194423675537,0.2486719285052635,-0.6408282158078489,-0.8544376210771321,0.5,-1.4211073900084321,-1.5047833117563005,-0.9705142088272242,0.8684895833333334,0.87292817679558,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260778,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9432216882705688,0.11701413401793188,-0.8067958492973012,-1.0757277990630683,0.5,-0.5774157074846852,-0.2349380965293379,0.4931573841684607,0.875,0.90625,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260778,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9432216882705688,0.5027229986856147,1.634790457622772,2.179720610163696,1.0,1.2595340773841757,1.5401497439145477,1.1173401341683624,0.9635416666666666,0.9637305699481865,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260778,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9432216882705688,0.24359985615439417,-0.00549208334350962,-0.00732277779134615,0.75,0.6200657376171209,-0.05220846589540768,-1.5835467406733696,0.8841145833333334,0.8899999999999999,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260778,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9432216882705688,0.11453287663666983,-0.8225025249819613,-1.0966700333092818,0.25,-1.3021841075166125,-1.2530031814898022,-0.026950777663454967,0.82421875,0.8196721311475409,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260778,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,1.017069697380066,0.056046642529997956,-1.259998572044075,-1.6799980960587668,0.25,-0.03240246346410304,0.22329603838028553,0.49385939494598013,0.89453125,0.8640776699029126,0.8802083333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260778,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.6315393447875977,0.12658866007160516,-0.6435788298288999,-0.8581051064385333,0.5,-0.6337135826805578,-0.12297113683679566,0.6157102238114166,0.8723958333333334,0.900523560209424,0.8984375
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260778,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.8836959600448608,0.30174739315664545,0.8185940739770406,1.0914587653027208,0.75,1.4079785527142088,1.6096316196313578,0.13731400234010252,0.9752604166666666,0.9494949494949494,0.9036458333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260778,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9976943135261536,0.4591552640755621,1.4290251203865303,1.9053668271820403,1.0,1.3209260892468737,1.630450184489012,0.9346056808815263,0.9609375,0.9587628865979382,0.8854166666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260778,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.8579915761947632,0.10276264674911834,-0.7806550887386966,-1.0408734516515956,0.25,0.9079072132042015,0.5729247151337854,-0.9914440129823154,0.9231770833333334,0.8545454545454544,0.8776041666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260778,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.0738041400909424,0.2416453330657865,0.06629896580109088,0.08839862106812123,0.75,0.5630421617678828,-0.0880261358792182,-1.7073051872487313,0.8815104166666666,0.8934010152284264,0.8958333333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260778,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9741935729980469,0.030360797248771,-1.3530140369434263,-1.8040187159245686,0.25,-0.2163229667838708,-0.4428610370172259,1.154954612354172,0.8567708333333334,0.8148148148148148,0.8854166666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260778,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9310503602027893,0.1031179332567404,-0.9239180317133265,-1.2318907089511022,0.25,-1.1244612876964628,-0.9816160580356275,0.3132478560931567,0.83984375,0.806282722513089,0.890625
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260779,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9604110717773438,0.4761640735781398,0.4453631614278947,0.5938175485705264,0.75,-0.02643379913832266,0.1632799879524985,1.5669695384149038,0.9557291666666666,0.9289617486338797,0.9453125
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260779,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9604110717773438,0.5225973506017231,0.900912806259705,1.20121707501294,1.0,1.6152715118922019,1.31879990269325,-0.6862786310516958,0.9856770833333334,0.9743589743589745,0.9453125
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260779,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9604110717773438,0.4661984219523989,0.34759170635014885,0.4634556084668652,0.5,-0.5414401021455083,0.012559999073270434,0.14523940908014987,0.9518229166666666,0.9633507853403142,0.9453125
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260779,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9604110717773438,0.2581164927546686,-1.6938676740377487,-2.2584902320503315,0.25,-1.0473976106083733,-1.4946398897190103,-1.0259303164433453,0.9127604166666666,0.9145728643216081,0.9453125
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260779,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,1.1215547323226929,0.22460714875603846,-1.053550919133372,-1.4047345588444957,0.25,0.9691702831074823,0.5117469935861261,0.12609893688289164,0.9635416666666666,0.9479166666666666,0.9609375
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260779,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.8040815591812134,0.41426061766014516,0.04019688220270307,0.05359584293693778,0.5,0.11807518277156451,0.160567256819847,1.3621234798502233,0.94921875,0.9468085106382979,0.9479166666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260779,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,1.1225337982177734,0.2895502977654338,-1.2910103039294532,-1.7213470719059367,0.25,1.4388648742878232,1.145256969770636,-1.3670570361609937,0.984375,0.95,0.9479166666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260779,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9738972783088684,0.5969136336195991,1.4348135263667414,1.913084701822322,1.0,1.527334643545838,1.005903886191657,-0.7757533438621611,0.98828125,0.9743589743589745,0.9479166666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260779,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.0062625408172607,0.24669890422315424,-1.3090229235908837,-1.745363898121178,0.25,0.2193267692177914,0.5773502512247142,0.7457853440558923,0.9674479166666666,0.9170731707317074,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260779,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9667102694511414,0.3881646342033701,-0.27642462052883005,-0.368566160705106,0.5,-0.2576774003168788,0.3108769780426487,0.867598788988251,0.9622395833333334,0.9587628865979382,0.9505208333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260779,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.8732514381408691,0.1435050438560262,-1.5298102726866625,-2.0397470302488836,0.25,-0.11325520632848741,-1.1555871541576266,1.4954266440112458,0.9296875,0.8952380952380952,0.9375
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260779,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.0257163047790527,0.2323045083179313,-1.3112913450340729,-1.7483884600454307,0.25,-1.0996808339999349,-1.6442634198404797,-1.2988361941424222,0.8971354166666666,0.9175257731958762,0.9453125
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260780,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9298455119132996,0.2762294829870821,-0.4569392039239104,-0.6092522718985471,0.5,-0.3104438635851249,-0.5105387330839597,0.1398720022986569,0.9088541666666666,0.9430051813471502,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260780,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9298455119132996,0.8099300786748124,1.6702118497916303,2.2269491330555073,1.0,1.3194671957680388,1.6928389570678561,1.4951503492913139,0.9622395833333334,0.9787234042553191,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260780,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9298455119132996,0.3300998114695327,-0.2422301949377293,-0.32297359325030567,0.75,0.4047646107794252,-0.2955750559959764,-1.2693474266548315,0.9140625,0.9312169312169313,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260780,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9298455119132996,0.14724136590302228,-0.9710424509299908,-1.2947232679066543,0.25,-1.413787942962347,-0.8867251679879247,-0.36567492493513853,0.8997395833333334,0.888888888888889,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260780,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,1.2263734340667725,0.16413225140674534,-0.9240659886478105,-1.2320879848637474,0.25,1.365049480263529,0.15959631971925364,-0.4473736032304753,0.9283854166666666,0.9238578680203046,0.9375
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260780,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.7159500122070312,0.21078061006682414,-0.7369505308923442,-0.9826007078564591,0.5,0.24525653133594563,0.04148698936038996,0.9447383395833729,0.9205729166666666,0.9285714285714285,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260780,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9452725648880005,0.7348473038387497,1.671993890207176,2.229325186942902,1.0,1.5621864841149042,1.6973628658460775,-1.1430890853444868,0.9752604166666666,0.9842931937172775,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260780,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.8543874025344849,0.8131090539697619,1.6971946191143028,2.2629261588190706,1.0,1.5468793921379436,1.7300638625654667,1.5361029725438917,0.96484375,0.9787234042553191,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260780,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.727898120880127,0.13121971810810534,-0.9927707923596266,-1.3236943898128353,0.25,0.686017780582934,0.12868357446815656,-1.0413200460680072,0.92578125,0.9199999999999999,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260780,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.0055135488510132,0.2998333969760032,-0.30557803668945704,-0.40743738225260956,0.75,-0.06657151243611124,-0.279852007287211,-1.427990520651262,0.9166666666666666,0.9263157894736843,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260780,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9811223745346069,0.06177081403662182,-1.5350719054202104,-2.0467625405602807,0.25,1.2884190112929845,0.672602206250667,1.4372691337500583,0.9309895833333334,0.8416289592760181,0.9036458333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260780,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.1537799835205078,0.17861181079112737,-0.8087871577535396,-1.0783828770047192,0.25,-1.5116324309192617,-0.5691743858080912,-0.6335564556495125,0.90625,0.8844221105527638,0.9322916666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260781,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9444856643676758,0.34877257707840387,-0.21637261117655932,-0.28849681490207896,0.75,-0.467026611022555,-0.0910782206072711,0.3999557184217217,0.9153645833333334,0.9326424870466321,0.9244791666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260781,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9444856643676758,0.8082057011111855,1.6819584518581798,2.24261126914424,1.0,0.7864097778565853,0.8457263342104049,-1.5632865692948577,0.9388020833333334,0.9565217391304348,0.9244791666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260781,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9444856643676758,0.2621424704302073,-0.5743194239809182,-0.7657592319745574,0.5,1.087794471604494,0.8457263342104049,-0.018126563166933667,0.9388020833333334,0.923076923076923,0.9244791666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260781,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9444856643676758,0.18543511950836167,-0.8912664167007027,-1.1883552222676035,0.25,-1.4071776384385217,-1.6003744478135298,1.181457414040072,0.8776041666666666,0.8877551020408163,0.9244791666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260781,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.8075308799743652,0.18077586698975012,-0.7961674058297514,-1.0615565411063352,0.25,0.2951769441256304,0.314514214228487,-1.517356752504318,0.9231770833333334,0.9064039408866995,0.9166666666666666
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260781,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.72310870885849,0.3352523580271191,-0.3268579737028253,-0.43581063160376726,0.5,-0.6358329120491707,-0.2606534475999066,0.6543223286865109,0.9205729166666666,0.9222797927461139,0.9192708333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260781,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,1.0725698471069336,0.6191308625521048,1.5222391297259865,2.0296521729679813,1.0,1.4123285908674617,1.2626038701034756,-1.6665817449708944,0.9622395833333334,0.9735449735449735,0.9270833333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260781,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.8494625091552734,0.8171953738201595,1.6129326213873767,2.1505768285165026,1.0,1.0824657281989025,0.9703521614304419,-0.750586556075078,0.9427083333333334,0.9565217391304348,0.9270833333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260781,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.8767182230949402,0.17743654406450354,-0.9466416018014204,-1.2621888024018935,0.25,1.2736747733320068,1.2146300015519782,-0.28228633971023104,0.9544270833333334,0.9082125603864734,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260781,sci.med,2,20newsgroups,96,96,90,32,32,8.0,1.2331230640411377,0.2731987894149095,-0.5959610963300667,-0.7946147951067553,0.5,0.6572712156471455,0.9727912933170048,-0.017594969390320903,0.9401041666666666,0.9183673469387755,0.9192708333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260781,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.0515835285186768,0.08636946556851753,-1.5190929398252206,-2.0254572531002943,0.25,0.43946572938323214,-0.1665741426393268,1.5791230485650642,0.9140625,0.8826291079812206,0.9270833333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,random_matched,20260781,sci.space,3,20newsgroups,96,96,90,32,32,8.0,1.341968297958374,0.2023494551876541,-0.9318376845284211,-1.2424502460378948,0.25,-1.2057194578430677,-1.3735795325614752,0.8268133777427481,0.8841145833333334,0.8900523560209423,0.9296875
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260782,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9414993524551392,0.3917659653483984,0.7639636715627117,1.0186182287502823,0.75,1.0948008860017704,-0.022005941662959928,0.5665733991897334,0.91796875,0.9484536082474228,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260782,rec.sport.hockey,1,20newsgroups,96,96,90,32,32,8.0,0.9414993524551392,0.43196416576183533,1.1982465766368495,1.597662102182466,1.0,0.5802460980221726,1.3423624414404018,-0.3414431928946432,0.9583333333333334,0.968421052631579,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260782,sci.med,2,20newsgroups,96,96,90,32,32,8.0,0.9414993524551392,0.24564808406205602,-0.8146268453177251,-1.0861691270903,0.5,-0.10888290092583218,0.15404159164070075,-1.4424277077692305,0.9231770833333334,0.9222797927461139,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,uniform,20260782,sci.space,3,20newsgroups,96,96,90,32,32,8.0,0.9414993524551392,0.21482887779455323,-1.1475834028818361,-1.530111203842448,0.25,-1.5661640830981127,-1.47439809141815,1.217297501474142,0.875,0.900523560209424,0.9348958333333334
sentence-transformers/all-MiniLM-L6-v2,sentence_transformers__all_MiniLM_L6_v2,classifier,concern,20260782,comp.graphics,0,20newsgroups,96,96,90,32,32,8.0,0.9459027051925659,0.21694128716723138,-0.9038137712112878,-1.205085028281717,0.25,1.2203562271699848,0.678542912968709,-0.37087844232492645,0.9375,0.9073170731707316,0.9114583333333334
