arch,condition,seed,reward_x,reward_y,final_loss,coverage,side,Ng,reward_z,wrong_z_mean,specificity_z,reward_rank_percentile,peak_error,top10_com_error,spatial_corr_reward_log_metric,area_reward_z,area_wrong_z_mean,area_specificity_z,area_reward_rank_percentile,area_peak_error,area_top10_com_error,area_spatial_corr_reward_log_metric,mean_area,mean_stretch
transformer,control,24060702,0.75,0.25,0.15547513961791992,1.0,16,256,0.5918828320837738,-0.10572344829578878,0.6976062803795626,0.7244897959183674,0.6222718234198157,0.34792667634069785,0.22699544652671094,0.5976729786243437,-0.09812052183456758,0.6957935004589112,0.7448979591836735,0.6222718234198157,0.3535589457452707,0.2307580153060896,20.961752758534644,4.580577917829838
transformer,control,24060702,0.75,0.5,0.15547513961791992,1.0,16,256,0.2699978262314709,-0.0654878225642509,0.3354856487957218,0.673469387755102,0.37601713908928264,0.10704935205428955,0.11707800641070412,0.2742002098446629,-0.057686425737107486,0.3318866355817704,0.6683673469387755,0.37601713908928264,0.11463113531739659,0.11938048627075223,20.961752758534644,4.580577917829838
transformer,control,24060702,0.75,0.75,0.15547513961791992,1.0,16,256,0.710506704950653,-0.12055143240414867,0.8310581373548017,0.7653061224489796,0.14337208778404384,0.16390898523571473,0.25105963643627344,0.7136080406218664,-0.11261240458425793,0.8262204452061244,0.7653061224489796,0.14337208778404384,0.1621007904107914,0.25046860991401915,20.961752758534644,4.580577917829838
transformer,reward,24060702,0.25,0.25,0.1427755206823349,1.0,16,256,2.0033131044422485,-0.3026934385668188,2.3060065430090675,0.923469387755102,0.05270462766947298,0.043517874225316874,0.8544980986595595,2.00457772326708,-0.30091784007452393,2.3054955633416037,0.923469387755102,0.05270462766947298,0.04332460383619661,0.8545134562629944,20.40138928084266,4.5155647721016114
transformer,reward,24060702,0.25,0.5,0.14936921000480652,1.0,16,256,1.741757741166562,-0.07390851461274858,1.8156662557793104,0.9387755102040817,0.03726779962499649,0.0546242400843697,0.7315671189941084,1.7446054738101962,-0.07198593724037947,1.8165914110505756,0.9387755102040817,0.03726779962499649,0.054145152664190406,0.7328128771337679,20.615650786257945,4.540825236392102
transformer,reward,24060702,0.25,0.75,0.1505620926618576,1.0,16,256,1.8958121754317319,-0.2682230469684969,2.1640352224002286,0.9285714285714286,0.1269295517643985,0.06277859475694877,0.8203554794548141,1.8963702864136622,-0.2660918718491245,2.1624621582627865,0.9285714285714286,0.1269295517643985,0.06282237057552231,0.8206416043760024,20.958838758990925,4.576234249420864
transformer,reward,24060702,0.5,0.25,0.1516859233379364,1.0,16,256,1.769320406682425,-0.016746662286144083,1.7860670689685691,0.923469387755102,0.12133516482134198,0.014952424505405704,0.7386020806618794,1.7738011687577389,-0.015564984441125626,1.7893661531988645,0.923469387755102,0.12133516482134198,0.017591649295128835,0.7414413931984364,20.658964924319232,4.545535183396839
transformer,reward,24060702,0.5,0.5,0.15832848846912384,1.0,16,256,1.7381263533327074,0.2384956302259949,1.4996307231067125,0.923469387755102,0.04714045207910316,0.016659429752937927,0.8004110831807202,1.743981435775716,0.23733413550572913,1.5066473002699867,0.923469387755102,0.04714045207910316,0.016615679164193684,0.8035909885292596,20.59721301558513,4.539126944642181
transformer,reward,24060702,0.5,0.75,0.15110355615615845,1.0,16,256,1.904136949066979,-0.12712633926735065,2.03126328833433,0.9183673469387755,0.1536590742882148,0.05266397742562928,0.8038092706619613,1.9114846340935148,-0.12508370186859794,2.0365683359621127,0.9183673469387755,0.1536590742882148,0.05230772113106012,0.8070710462792235,19.588495899421535,4.425834266297537
transformer,reward,24060702,0.75,0.25,0.16656611859798431,1.0,16,256,2.0223990813215997,-0.19462807070469873,2.2170271520262985,0.9387755102040817,0.052704627669472995,0.027220653929469228,0.8263260617352696,2.019814896765571,-0.19425933003086546,2.2140742267964364,0.9387755102040817,0.052704627669472995,0.026538119248936405,0.8262192260109118,21.07633751520853,4.588729009950835
transformer,reward,24060702,0.75,0.5,0.1544981449842453,1.0,16,256,1.8568324433972179,0.011523217598373714,1.8453092257988442,0.9387755102040817,0.06009252125773319,0.01693905051800174,0.799529409571192,1.862984187962624,0.012148174849527182,1.850836013113097,0.9387755102040817,0.06009252125773319,0.01800850229625396,0.8016080476893706,20.94522234378106,4.576714874424284
transformer,reward,24060702,0.75,0.75,0.15251898765563965,1.0,16,256,1.975271754846327,-0.20300169327294998,2.178273448119277,0.9285714285714286,0.07071067811865482,0.03166228048389295,0.8434936548752979,1.9753536723263585,-0.20146865699509187,2.1768223293214506,0.923469387755102,0.07071067811865482,0.03146980774411061,0.8440161739353499,20.50691397551386,4.527754868901031
jepa,control,24060702,0.25,0.25,0.3679386079311371,1.0,16,256,0.42762266184925024,0.4416265041722113,-0.014003842322961035,0.5510204081632653,0.4972144630058765,0.2676829582217455,0.12421070601241081,0.39164176185300703,0.4618167670585658,-0.07017500520555875,0.5255102040816326,0.4249182927993987,0.3092728416166741,0.10561014673062617,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.25,0.5,0.3679386079311371,1.0,16,256,0.4758031598543161,0.43560394192157803,0.04019921793273806,0.5918367346938775,0.2608745973749754,0.12898829652381322,0.22853652689881254,0.4383466065182009,0.45597866147541655,-0.017632054957215648,0.5867346938775511,0.44876373392787533,0.18323213635301383,0.2071875436546046,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.25,0.75,0.3679386079311371,1.0,16,256,0.46856322965579944,0.4365089331963926,0.03205429645940683,0.5918367346938775,0.11785113019775793,0.2943158085422623,0.15818976845650376,0.5150847753071831,0.44638639037679373,0.06869838493038938,0.6275510204081632,0.5892556509887896,0.31064182111127037,0.17657019290074183,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.5,0.25,0.3679386079311371,1.0,16,256,0.5246581527871224,0.42949706780497726,0.0951610849821451,0.6224489795918368,0.6066758241067098,0.2647559165150003,0.17039341552171913,0.5757664128966655,0.43880118567810844,0.13696522721855708,0.6683673469387755,0.18633899812498245,0.2579430267212112,0.19000688297235166,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.5,0.5,0.3679386079311371,1.0,16,256,0.4483676532746091,0.43903338024404137,0.009334273030567719,0.5714285714285714,0.4346134936801766,0.12279865572337605,0.2446932206024123,0.46106113539268034,0.45313934536610656,0.007921790026573783,0.5969387755102041,0.23570226039551584,0.06677522193850442,0.24953185226958616,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.5,0.75,0.3679386079311371,1.0,16,256,0.25954359267181104,0.46263638781939115,-0.2030927951475801,0.44387755102040816,0.3670452590924207,0.2916561749136107,0.07568979820612057,0.324160473282453,0.47025192812988503,-0.14609145484743202,0.5051020408163265,0.44876373392787533,0.25958284900157325,0.1062031545639964,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.75,0.25,0.3679386079311371,1.0,16,256,0.48057143537058566,0.4350079074820443,0.045563527888541344,0.5969387755102041,0.7835106182362106,0.43992865846299545,0.13587358857526607,0.5267404679999106,0.4449294287902028,0.08181103920970778,0.6326530612244898,0.11785113019775793,0.4030130512856209,0.15400097970696572,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.75,0.5,0.3679386079311371,1.0,16,256,0.5271745656637554,0.4291825161953981,0.09799204946835732,0.6224489795918368,0.6593346814950828,0.3721841467000191,0.2477839607939028,0.4929929466696463,0.44914786895648584,0.043845077713160485,0.6224489795918368,0.1863389981249825,0.3167709657424171,0.23031008986625143,9.863901596795882,3.1594731078765146
jepa,control,24060702,0.75,0.75,0.3679386079311371,1.0,16,256,0.34833024409969093,0.45153805639090616,-0.10320781229121523,0.5153061224489796,0.6168918507773916,0.45662331693923797,0.0981898586772197,0.36038131840178605,0.46572432248996837,-0.10534300408818231,0.5255102040816326,0.42491829279939874,0.40406456163368326,0.10258065756838328,9.863901596795882,3.1594731078765146
jepa,reward,24060702,0.25,0.25,0.9345033764839172,1.0,16,256,0.9204938086266787,0.030888238839533226,0.8896055697871456,0.8775510204081632,0.07071067811865474,0.0269265776775055,0.3865738685290832,-0.30442695219398885,-0.07454739614551259,-0.22987955604847626,0.3979591836734694,0.28382310609877337,0.33163096785022517,-0.12919308148730574,0.6077653905446521,2.6539470976996022
jepa,reward,24060702,0.25,0.5,1.0343029499053955,1.0,16,256,0.8517207251218621,-0.2909481156803955,1.1426688408022576,0.7755102040816326,0.30413812651491096,0.03934916854523099,0.3824050638881421,-0.17991789477729064,-0.07824009792255948,-0.10167779685473116,0.40816326530612246,0.690611645170022,0.36761193004018294,-0.059063735156552895,0.9295479355641287,2.578254611628178
jepa,reward,24060702,0.25,0.75,1.000127911567688,1.0,16,256,1.1389150548101798,0.0012363681720810107,1.1376786866380988,0.8214285714285714,0.19002923751652304,0.03667599048310072,0.46545080298063796,-0.030908757863184748,-0.16157063067601235,0.1306618728128276,0.47959183673469385,0.836991968632648,0.6594438455148429,0.004138063573892816,0.8513227981171307,2.849623468507953
jepa,reward,24060702,0.5,0.25,1.0795613527297974,1.0,16,256,1.0555899746983959,-0.2459442516202872,1.301534226318683,0.8214285714285714,0.23863035105460584,0.11162199914926337,0.4124762713506294,0.2198306608684561,-0.0912464197734413,0.31107708064189743,0.5816326530612245,0.12133516482134198,0.1370177712214413,0.03988634974562856,1.02505979478348,2.4341400388855727
jepa,reward,24060702,0.5,0.5,0.2994651794433594,1.0,16,256,1.4195329649951884,0.4583906543576668,0.9611423106375216,0.9285714285714286,0.04714045207910316,0.0340249244742932,0.6595908334701649,1.4175995008338687,0.4709123927510071,0.9466871080828616,0.9285714285714286,0.04714045207910316,0.03548588822305911,0.6622022529279598,8.218224065847174,2.881859729459918
jepa,reward,24060702,0.5,0.75,1.0627323389053345,1.0,16,256,0.9109466279902722,0.0306637515979028,0.8802828763923694,0.7806122448979592,0.11180339887498948,0.06026083822936367,0.3914212102713508,-0.0531409378709481,-0.03493090296462485,-0.018210034906323246,0.4744897959183674,0.6175669104549635,0.591775934586379,-0.02123647012858146,0.8400747886951763,2.322155794977527
jepa,reward,24060702,0.75,0.25,0.9574964642524719,1.0,16,256,1.1815808465473814,-0.0637245163261179,1.2453053628734994,0.8367346938775511,0.2368778400591983,0.06651872524693082,0.49538393068276826,0.36985856736821077,-0.2587688923262195,0.6286274596944303,0.6275510204081632,0.9204467514322718,0.5717715021821176,0.19977664844615153,0.8712625038084553,2.8825678395182193
jepa,reward,24060702,0.75,0.5,0.38550838828086853,1.0,16,256,1.2254485065618355,0.3388286459083102,0.8866198606535253,0.9387755102040817,0.06009252125773319,0.04999328566431037,0.566023071560975,1.2337607858705735,0.3560893991049962,0.8776713867655772,0.9489795918367347,0.06009252125773319,0.04034037507866639,0.5691180797280285,8.868097760098268,2.976101732135841
jepa,reward,24060702,0.75,0.75,0.9977788329124451,1.0,16,256,0.7390952182183212,0.09012367320320736,0.6489715450151139,0.7908163265306123,0.30641293851417056,0.08171041128352924,0.2560402774013961,-0.372710458723305,-0.05316885741048172,-0.3195416013128233,0.3469387755102041,0.6186903731090195,0.5263433089142266,-0.10197170068783458,1.060051663451285,2.884154672257194
rnn,control,24160702,0.25,0.25,0.23724570870399475,1.0,16,256,0.40404394516426834,0.324025704283589,0.08001824088067933,0.6224489795918368,0.8720983634634086,0.5023415359333235,0.10558850399154489,0.4155056731576495,0.32353316142086963,0.0919725117367799,0.6224489795918368,0.8720983634634086,0.4813041313304578,0.11137908659190925,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.25,0.5,0.23724570870399475,1.0,16,256,-0.09285194960903563,0.386137691130252,-0.4789896407392876,0.336734693877551,0.7174414416676962,0.44472477180494696,-0.05682393288789207,-0.08034189101641032,0.3855141069426271,-0.4658559979590374,0.336734693877551,0.7174414416676962,0.4358379635358739,-0.05085951921648324,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.25,0.75,0.23724570870399475,1.0,16,256,-0.0674686900289895,0.3829647836827462,-0.4504334737117357,0.35714285714285715,0.6276056794587578,0.5178930648213719,-0.13375688778721745,-0.059865992234937285,0.3829546195949429,-0.4428206118298802,0.3469387755102041,0.6276056794587578,0.5227387436209687,-0.12850333532100375,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.5,0.25,0.23724570870399475,1.0,16,256,0.7541958598926035,0.2802567149425471,0.4739391449500564,0.7857142857142857,0.7174414416676962,0.30434551160334306,0.27740357216181466,0.7491934238795277,0.28182219258063484,0.46737123129889285,0.8010204081632653,0.7174414416676962,0.2779023583790899,0.27686598324108896,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.5,0.5,0.23724570870399475,1.0,16,256,0.3557807226147745,0.33005860710227575,0.025722115512498755,0.6224489795918368,0.5185449728701349,0.19508791445451498,0.20249558328659895,0.3577250122523554,0.3307557440340314,0.026969268218324016,0.6173469387755102,0.5185449728701349,0.1884961124691734,0.20228582429336356,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.5,0.75,0.23724570870399475,1.0,16,256,0.22331397571739375,0.34661695046444835,-0.1233029747470546,0.5204081632653061,0.38477987935383995,0.329381842698294,0.13239921076092914,0.21398019839176835,0.34872384576660476,-0.1347436473748364,0.5153061224489796,0.38477987935383995,0.3447199559632752,0.12829268072145658,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.75,0.25,0.23724570870399475,1.0,16,256,0.8386952431951112,0.26969429202973366,0.5690009511653775,0.8163265306122449,0.6276056794587578,0.24063533020392214,0.2733555933360852,0.8359162648668784,0.27098183745721605,0.5649344274096624,0.8163265306122449,0.6276056794587578,0.21864531723673772,0.2725687830195659,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.75,0.5,0.23724570870399475,1.0,16,256,0.2667205970196165,0.3411911228016705,-0.07447052578205404,0.5459183673469388,0.38477987935383995,0.05777946067126442,0.16101298742996412,0.27212413210848313,0.3414558540520154,-0.06933172194353227,0.5663265306122449,0.38477987935383995,0.0781462626930093,0.16276454420509928,15.765755103944963,3.9713315375546774
rnn,control,24160702,0.75,0.75,0.23724570870399475,1.0,16,256,0.31381987546723766,0.3353037129957179,-0.02148383752848021,0.5969387755102041,0.16499158227686112,0.27160922298142554,0.16996611400023828,0.2995341431192914,0.3380296026756644,-0.03849545955637301,0.5816326530612245,0.16499158227686112,0.2990115415769364,0.1630816671742914,15.765755103944963,3.9713315375546774
rnn,reward,24160702,0.25,0.25,0.21457476913928986,1.0,16,256,1.7842874079244269,-0.01412168100017433,1.7984090889246012,0.9336734693877551,0.05270462766947298,0.012447803583399952,0.7466064518558123,1.7636554347370224,-0.006926739943483959,1.7705821746805064,0.9336734693877551,0.05270462766947298,0.01104373735370446,0.7382307956016978,15.369618215145739,3.9139574974438798
rnn,reward,24160702,0.25,0.5,0.2178136110305786,1.0,16,256,1.4454803516105903,0.20110104979928137,1.244379301811309,0.9183673469387755,0.12133516482134198,0.05021291948974099,0.6770752348668876,1.4306182702924901,0.20533101614488364,1.2252872541476065,0.9183673469387755,0.12133516482134198,0.05021532247866172,0.6708890684977069,15.193554462310333,3.890834989891958
rnn,reward,24160702,0.25,0.75,0.21967683732509613,1.0,16,256,1.7598027248741377,0.006299950529346732,1.753502774344791,0.9285714285714286,0.07071067811865477,0.03220391157983657,0.7435164148280389,1.7458889778704978,0.016487955112010955,1.7294010227584868,0.9285714285714286,0.07071067811865477,0.03231917031937831,0.7374242663534547,15.375004195597283,3.9156457521865238
rnn,reward,24160702,0.5,0.25,0.23056812584400177,1.0,16,256,1.517413212052742,0.24419758184019302,1.2732156302125488,0.9285714285714286,0.10137937550497031,0.029319984897102223,0.6765245652816417,1.5050452463227546,0.24582203209577383,1.2592232142269808,0.9285714285714286,0.10137937550497031,0.029442835083534846,0.6710422029112395,15.511872624757045,3.928979929854559
rnn,reward,24160702,0.5,0.5,0.23118142783641815,1.0,16,256,1.2897027294717907,0.4777461341125638,0.8119565953592269,0.9183673469387755,0.10540925533894596,0.03801998514982731,0.6273636235462564,1.2662093177887583,0.47480135897435016,0.7914079588144082,0.9132653061224489,0.10540925533894596,0.037843709744619404,0.6156081979053678,14.949464642708186,3.8583793045737704
rnn,reward,24160702,0.5,0.75,0.22140787541866302,1.0,16,256,1.3514714104045589,0.37562848310635544,0.9758429272982034,0.9132653061224489,0.03726779962499651,0.044573826186165004,0.6129593200004341,1.3336419400141861,0.37546511505415847,0.9581768249600277,0.9132653061224489,0.03726779962499651,0.04523513608849385,0.6056385365602932,15.690592396945341,3.9556783143892758
rnn,reward,24160702,0.75,0.25,0.21880710124969482,1.0,16,256,1.8134365909087393,0.06086942511948637,1.752567165789253,0.9336734693877551,0.1269295517643985,0.023106728932814638,0.7514748208643727,1.79903962648157,0.06836066051457854,1.7306789659669914,0.9336734693877551,0.1269295517643985,0.022120133644691512,0.7445338110323368,15.25893734485466,3.8969543065656502
rnn,reward,24160702,0.75,0.5,0.23259468376636505,1.0,16,256,1.4672071499439687,0.3129014468234065,1.1543057031205621,0.9183673469387755,0.03726779962499651,0.04883252005501516,0.6939071810128511,1.442708344564988,0.31183706763213237,1.1308712769328557,0.9183673469387755,0.03726779962499651,0.048944371133959955,0.6833220365851137,15.335015377965107,3.908941947096973
rnn,reward,24160702,0.75,0.75,0.22281061112880707,1.0,16,256,1.7077007431304483,0.17938014362830113,1.5283205995021472,0.9336734693877551,0.12692955176439852,0.02940428596684731,0.7355095532433977,1.6918240092963348,0.18380673419087223,1.5080172751054626,0.9336734693877551,0.12692955176439852,0.029379121870178108,0.7277923738393863,15.685217880811386,3.9518916261111574
transformer,control,24160702,0.25,0.25,0.14847242832183838,1.0,16,256,0.3770262953476832,-0.23867318781797714,0.6156994831656604,0.673469387755102,0.30641293851417056,0.39268473786695357,0.08858086811049087,0.3870054267277386,-0.2304148745201317,0.6174203012478703,0.6785714285714286,0.30641293851417056,0.40028746081209254,0.09294504435142818,20.86180514162687,4.569730530666035
transformer,control,24160702,0.25,0.5,0.14847242832183838,1.0,16,256,0.021958911535465662,-0.19428976484144994,0.2162486763769156,0.5510204081632653,0.12133516482134198,0.17371840096908714,0.009004960834602563,0.02442185304692588,-0.1850919278100301,0.20951378085695596,0.5408163265306123,0.12133516482134198,0.17281300377250078,0.011171904996622807,20.86180514162687,4.569730530666035
transformer,control,24160702,0.25,0.75,0.14847242832183838,1.0,16,256,0.08102016000131847,-0.20167242089968151,0.28269258090099997,0.576530612244898,0.24608038433722335,0.17650740017595593,-0.005352043080587184,0.0848191292211527,-0.19264158733180844,0.2774607165529611,0.5816326530612245,0.24608038433722335,0.15652034136928092,-0.005504640325077843,20.86180514162687,4.569730530666035
transformer,control,24160702,0.5,0.25,0.14847242832183838,1.0,16,256,-0.12460046870653882,-0.17596984231119936,0.05136937360466054,0.49489795918367346,0.46338129248192816,0.39419188551003653,-0.0777079895868716,-0.11351827607895762,-0.16784941166929468,0.05433113559033706,0.49489795918367346,0.46338129248192816,0.41139763818344893,-0.07297284703547946,20.86180514162687,4.569730530666035
transformer,control,24160702,0.5,0.5,0.14847242832183838,1.0,16,256,-0.5677322349008701,-0.12057837153690795,-0.4471538633639621,0.28061224489795916,0.36817870057290875,0.17709890480625873,-0.21942205026062578,-0.5519153310386539,-0.11304977979933263,-0.43886555123932125,0.2857142857142857,0.36817870057290875,0.19718595206657555,-0.2124535436074176,20.86180514162687,4.569730530666035
transformer,control,24160702,0.5,0.75,0.14847242832183838,1.0,16,256,-0.597101278398691,-0.11690724109968034,-0.48019403729901067,0.27040816326530615,0.42589774463935465,0.17983548472199473,-0.2332431555740524,-0.587614784932455,-0.10858734806260749,-0.4790274368698475,0.2602040816326531,0.42589774463935465,0.1830753470074103,-0.2298919397974421,20.86180514162687,4.569730530666035
transformer,control,24160702,0.75,0.25,0.14847242832183838,1.0,16,256,-0.14966964446861908,-0.17283619534093933,0.023166550872320252,0.4744897959183674,0.6786424357167444,0.5306346971790269,-0.10527927427162524,-0.14324559353317803,-0.1641334969875171,0.02088790345433908,0.47959183673469385,0.6786424357167444,0.5506959071233846,-0.10536078805358154,20.86180514162687,4.569730530666035
transformer,control,24160702,0.75,0.5,0.14847242832183838,1.0,16,256,-0.0685400772332697,-0.182977391245358,0.1144373140120883,0.5153061224489796,0.6175669104549635,0.39692563703028305,0.004495135262640787,-0.05624488518895113,-0.1750085855305455,0.11876370034159436,0.5102040816326531,0.6175669104549635,0.41581277651357623,0.009141276424726489,20.86180514162687,4.569730530666035
transformer,control,24160702,0.75,0.75,0.14847242832183838,1.0,16,256,-0.5047208703726124,-0.12845479210294017,-0.3762660782696722,0.3010204081632653,0.653622385037586,0.3981541671432242,-0.18449405897556337,-0.5000211076569365,-0.11953655772204731,-0.3804845499348892,0.30612244897959184,0.653622385037586,0.4093098436409894,-0.18330969035968014,20.86180514162687,4.569730530666035
transformer,reward,24160702,0.25,0.25,0.1483847051858902,1.0,16,256,1.7206864669047253,-0.3488645546308804,2.069551021535606,0.9183673469387755,0.05270462766947298,0.05706423489509552,0.7463620396549149,1.725304296882126,-0.3459436035474971,2.071247900429623,0.9183673469387755,0.05270462766947298,0.05746300176451927,0.748984583969897,21.00018043221708,4.581539488989399
transformer,reward,24160702,0.25,0.5,0.14375212788581848,1.0,16,256,1.758613697611358,-0.25572671283141024,2.0143404104427685,0.923469387755102,0.12133516482134198,0.033250083253846,0.766141767938659,1.7643370891129055,-0.2543728475832857,2.018709936696191,0.9285714285714286,0.12133516482134198,0.03287279702234697,0.7698178936454505,20.68477582676599,4.547953458077111
transformer,reward,24160702,0.25,0.75,0.14952269196510315,1.0,16,256,1.850544388301462,-0.25571891642168965,2.106263304723152,0.9285714285714286,0.1269295517643985,0.06701317472956793,0.8137302262024251,1.8511053677423162,-0.2546385573444784,2.1057439250867946,0.9285714285714286,0.1269295517643985,0.06667333149166015,0.8142265678648409,20.3596790521761,4.510608489956821
transformer,reward,24160702,0.5,0.25,0.14931005239486694,1.0,16,256,1.7952053387131597,-0.33609834754708395,2.1313036862602437,0.9336734693877551,0.060092521257733136,0.06049990123298062,0.7951384548386665,1.7971006246063754,-0.33618517782481094,2.1332858024311863,0.9336734693877551,0.060092521257733136,0.06076074926394011,0.7964798232327188,20.136127577255664,4.486544401366913
transformer,reward,24160702,0.5,0.5,0.14855657517910004,1.0,16,256,1.7022999823806986,0.1661630890214381,1.5361368933592605,0.9132653061224489,0.04714045207910316,0.016051801736312363,0.7962661855766623,1.7087033752839855,0.16454793759507305,1.5441554376889124,0.9132653061224489,0.04714045207910316,0.015853787220460186,0.7970417766917154,19.767538961852523,4.446032319322985
transformer,reward,24160702,0.5,0.75,0.15161581337451935,1.0,16,256,1.8279533416387757,-0.11313626116199745,1.9410896028007731,0.9183673469387755,0.121335164821342,0.049529080171011784,0.8164674176392862,1.8285609985754423,-0.1144610890621568,1.943022087637599,0.9183673469387755,0.121335164821342,0.04969487494980205,0.8179445943640112,20.34918866859877,4.510041816210373
transformer,reward,24160702,0.75,0.25,0.14789997041225433,1.0,16,256,1.935825593028752,-0.3586371770417731,2.294462770070525,0.923469387755102,0.1269295517643985,0.060404025204619356,0.8373135114789535,1.9371292538677574,-0.35687513221064115,2.2940043860783987,0.923469387755102,0.1269295517643985,0.06036058695204362,0.8379584410584221,20.175643786419236,4.48988411043892
transformer,reward,24160702,0.75,0.5,0.15852056443691254,1.0,16,256,1.977903849558419,-0.04549764921907129,2.02340149877749,0.9285714285714286,0.03726779962499651,0.027527608046478788,0.8802318774996893,1.977757825714705,-0.04874208118125439,2.0264999068959595,0.9285714285714286,0.03726779962499651,0.02789701327674338,0.8806061211863195,19.123999541704315,4.372835906726502
transformer,reward,24160702,0.75,0.75,0.1483483761548996,1.0,16,256,1.9038325477910223,-0.31321391863887643,2.2170464664298986,0.9285714285714286,0.07071067811865482,0.06203473249536065,0.8425107031666645,1.9063991720271038,-0.3114053301872414,2.2178045022143453,0.9285714285714286,0.07071067811865482,0.06176646417391394,0.8435804529368485,19.949483775766357,4.46403660650481
jepa,control,24160702,0.25,0.25,0.29033589363098145,1.0,16,256,0.11300802141619697,0.3658194902839745,-0.2528114688677775,0.49489795918367346,0.5502524673073059,0.4210303269157512,-0.03388859224422549,0.21835371549800953,0.36588864751746075,-0.14753493201945123,0.5612244897959183,0.5502524673073059,0.4454880074485341,0.012103841525741482,10.057309012668794,3.204177254589421
jepa,control,24160702,0.25,0.5,0.29033589363098145,1.0,16,256,0.05726291680021216,0.37278762836097257,-0.3155247115607604,0.4489795918367347,0.30046260628866583,0.2596072019516193,0.029798480616458515,-0.04392883892426024,0.3986739668202445,-0.4426028057445047,0.42857142857142855,0.30046260628866583,0.2786436848326727,-0.007807065840377586,10.057309012668794,3.204177254589421
jepa,control,24160702,0.25,0.75,0.29033589363098145,1.0,16,256,0.8535331746129947,0.27325384613437476,0.58027932847862,0.8163265306122449,0.05270462766947303,0.28727210520256463,0.3439557569542518,0.7698406113653508,0.29695278553404314,0.4728878258313076,0.7653061224489796,0.05270462766947303,0.2860507671966543,0.304684561058182,10.057309012668794,3.204177254589421
jepa,control,24160702,0.5,0.25,0.29033589363098145,1.0,16,256,0.2567412162781545,0.3478528409262298,-0.09111162464807532,0.5714285714285714,0.597448277631164,0.3448411200097303,0.05208776861203906,0.29845858311358275,0.35587553906551417,-0.057416955951931414,0.576530612244898,0.597448277631164,0.3666472817213488,0.07646055981758486,10.057309012668794,3.204177254589421
jepa,control,24160702,0.5,0.5,0.29033589363098145,1.0,16,256,-0.0840641811046007,0.3904535155990742,-0.47451769670367494,0.37755102040816324,0.3800584750330461,0.09510394929722799,-0.010454962868472069,-0.05454089725854188,0.4000004741120297,-0.4545413713705716,0.42857142857142855,0.3800584750330461,0.1166746223920129,-0.002789641037616509,10.057309012668794,3.204177254589421
jepa,control,24160702,0.5,0.75,0.29033589363098145,1.0,16,256,0.3934015241448453,0.33077030244289346,0.06263122170195184,0.6275510204081632,0.2386303510546059,0.1554803019494567,0.19466014826364636,0.4887674859995484,0.33208692620476843,0.15668055979477996,0.6581632653061225,0.2386303510546059,0.13340054657677927,0.22963666438021804,10.057309012668794,3.204177254589421
jepa,control,24160702,0.75,0.25,0.29033589363098145,1.0,16,256,0.7855612190715783,0.28175034057705184,0.5038108784945264,0.7959183673469388,0.73219608788296,0.43077170278042415,0.3115211644890892,0.7353843050029828,0.30125982382933914,0.43412448117364366,0.7448979591836735,0.73219608788296,0.4420417328791967,0.2891976905310168,10.057309012668794,3.204177254589421
jepa,control,24160702,0.75,0.5,0.29033589363098145,1.0,16,256,0.2627066567208723,0.3471071608708901,-0.08440050415001782,0.576530612244898,0.5688682721958671,0.27512474086986544,0.13504851062816234,0.22755667789284906,0.3647382772181058,-0.13718159932525675,0.5663265306122449,0.5688682721958671,0.27310004013823896,0.10677177321887675,10.057309012668794,3.204177254589421
jepa,control,24160702,0.75,0.75,0.29033589363098145,1.0,16,256,0.40141339574773943,0.3297688184925317,0.07164457725520773,0.6275510204081632,0.485912657903775,0.3013685221801957,0.11553790858241252,0.5055712529481745,0.32998645533619014,0.17558479761198437,0.6581632653061225,0.485912657903775,0.2806534700305207,0.15883015732082392,10.057309012668794,3.204177254589421
jepa,reward,24160702,0.25,0.25,0.8962075114250183,1.0,16,256,1.045677845474631,-0.05423725711035563,1.0999151025849865,0.8622448979591837,0.14337208778404376,0.04256206804519607,0.4449177375690844,-0.09584643302888975,-0.07258487794654063,-0.023261555082349117,0.3826530612244898,0.15092308563562362,0.32858281019969815,0.02178472822770339,2.0822844000717664,2.7254043626250124
jepa,reward,24160702,0.25,0.5,0.994251549243927,1.0,16,256,0.8969654977117294,-0.26940953894779596,1.1663750366595254,0.7908163265306123,0.3847798793538399,0.07217293569191048,0.41108614094184937,-0.382043915303926,-0.07021309631587169,-0.3118308189880543,0.3622448979591837,0.7536946036396676,0.555571477897711,-0.15428238996297375,0.972963981050637,2.4416890684350347
